PLAYER_NAME,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,OPPONENT
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,22.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,53.0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-4.0,52.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,36.0,1628973.0,1610612752.0,New York Knicks,1.0,8.0,31.0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-178.0,233.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,60.0,1628973.0,1610612752.0,New York Knicks,1.0,6.0,14.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-104.0,143.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,64.0,1628973.0,1610612752.0,New York Knicks,1.0,5.0,49.0,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,28.0,10.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,94.0,1628973.0,1610612752.0,New York Knicks,1.0,3.0,32.0,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,229.0,5.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,293.0,1628973.0,1610612752.0,New York Knicks,2.0,3.0,11.0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,12.0,1.0,1.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,320.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,43.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,168.0,214.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,466.0,1628973.0,1610612752.0,New York Knicks,3.0,3.0,5.0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,16.0,1.0,1.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,494.0,1628973.0,1610612752.0,New York Knicks,3.0,1.0,13.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,50.0,260.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,538.0,1628973.0,1610612752.0,New York Knicks,4.0,11.0,30.0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,-7.0,168.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,570.0,1628973.0,1610612752.0,New York Knicks,4.0,9.0,13.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-6.0,1.0,1.0,1.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,586.0,1628973.0,1610612752.0,New York Knicks,4.0,7.0,43.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,97.0,178.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,615.0,1628973.0,1610612752.0,New York Knicks,4.0,5.0,37.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-9.0,3.0,1.0,1.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,618.0,1628973.0,1610612752.0,New York Knicks,4.0,5.0,10.0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,1.0,50.0,1.0,0.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400004,692.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,11.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-9.0,101.0,1.0,1.0,PHI,NYK,PHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,24.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,48.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-97.0,133.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,27.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,18.0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,132.0,33.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,45.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,55.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,6.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,76.0,1628973.0,1610612752.0,New York Knicks,1.0,4.0,25.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,72.0,252.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,85.0,1628973.0,1610612752.0,New York Knicks,1.0,3.0,15.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,151.0,231.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,221.0,1628973.0,1610612752.0,New York Knicks,2.0,6.0,22.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,21.0,159.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,259.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,51.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,22.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,265.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,20.0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,10.0,123.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,345.0,1628973.0,1610612752.0,New York Knicks,3.0,8.0,23.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-225.0,-4.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,375.0,1628973.0,1610612752.0,New York Knicks,3.0,6.0,12.0,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13.0,-67.0,115.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,420.0,1628973.0,1610612752.0,New York Knicks,3.0,3.0,2.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,16.0,24.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,553.0,1628973.0,1610612752.0,New York Knicks,4.0,7.0,24.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,15.0,255.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,563.0,1628973.0,1610612752.0,New York Knicks,4.0,6.0,16.0,Missed Shot,Step Back Bank Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,141.0,231.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,583.0,1628973.0,1610612752.0,New York Knicks,4.0,4.0,56.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,120.0,250.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,587.0,1628973.0,1610612752.0,New York Knicks,4.0,4.0,43.0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,29.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,619.0,1628973.0,1610612752.0,New York Knicks,4.0,3.0,47.0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,6.0,129.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,624.0,1628973.0,1610612752.0,New York Knicks,4.0,3.0,18.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-6.0,9.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,638.0,1628973.0,1610612752.0,New York Knicks,4.0,2.0,2.0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-141.0,198.0,1.0,0.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,642.0,1628973.0,1610612752.0,New York Knicks,4.0,1.0,43.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-4.0,126.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400014,666.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,6.0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-224.0,0.0,1.0,1.0,NYK,BKN,BKN
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,26.0,1628973.0,1610612752.0,New York Knicks,1.0,8.0,49.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-42.0,100.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,34.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,44.0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-108.0,158.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,80.0,1628973.0,1610612752.0,New York Knicks,1.0,3.0,26.0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,38.0,19.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,96.0,1628973.0,1610612752.0,New York Knicks,1.0,2.0,50.0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,229.0,15.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,116.0,1628973.0,1610612752.0,New York Knicks,1.0,1.0,6.0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,127.0,22.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,122.0,1628973.0,1610612752.0,New York Knicks,1.0,0.0,30.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,1.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,257.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,55.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-13.0,5.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,268.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,37.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,218.0,158.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,281.0,1628973.0,1610612752.0,New York Knicks,2.0,0.0,36.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,127.0,226.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,348.0,1628973.0,1610612752.0,New York Knicks,3.0,7.0,26.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,23.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,425.0,1628973.0,1610612752.0,New York Knicks,3.0,3.0,1.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,7.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,454.0,1628973.0,1610612752.0,New York Knicks,3.0,1.0,2.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-40.0,265.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,464.0,1628973.0,1610612752.0,New York Knicks,3.0,0.0,0.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,179.0,179.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,555.0,1628973.0,1610612752.0,New York Knicks,4.0,4.0,48.0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,4.0,117.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,565.0,1628973.0,1610612752.0,New York Knicks,4.0,3.0,36.0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-15.0,12.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,568.0,1628973.0,1610612752.0,New York Knicks,4.0,2.0,59.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-6.0,54.0,1.0,1.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,570.0,1628973.0,1610612752.0,New York Knicks,4.0,2.0,31.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,11.0,267.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400040,603.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,33.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-21.0,81.0,1.0,0.0,CHA,NYK,CHA
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,17.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,52.0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-49.0,80.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,34.0,1628973.0,1610612752.0,New York Knicks,1.0,8.0,24.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,86.0,244.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,48.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,24.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,28.0,54.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,51.0,1628973.0,1610612752.0,New York Knicks,1.0,6.0,57.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-115.0,43.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,76.0,1628973.0,1610612752.0,New York Knicks,1.0,4.0,39.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-18.0,88.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,97.0,1628973.0,1610612752.0,New York Knicks,1.0,2.0,23.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,-47.0,104.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,221.0,1628973.0,1610612752.0,New York Knicks,2.0,6.0,30.0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-156.0,201.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,278.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,32.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-12.0,16.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,305.0,1628973.0,1610612752.0,New York Knicks,2.0,0.0,30.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-39.0,46.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,337.0,1628973.0,1610612752.0,New York Knicks,3.0,10.0,49.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-67.0,236.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,345.0,1628973.0,1610612752.0,New York Knicks,3.0,9.0,48.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,16.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,353.0,1628973.0,1610612752.0,New York Knicks,3.0,9.0,22.0,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,-44.0,108.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,370.0,1628973.0,1610612752.0,New York Knicks,3.0,7.0,58.0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,27.0,52.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,401.0,1628973.0,1610612752.0,New York Knicks,3.0,5.0,49.0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,0.0,1.0,1.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400053,426.0,1628973.0,1610612752.0,New York Knicks,3.0,4.0,20.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-56.0,34.0,1.0,0.0,NYK,ORL,ORL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,13.0,1628973.0,1610612752.0,New York Knicks,1.0,11.0,9.0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-31.0,8.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,16.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,35.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-134.0,4.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,70.0,1628973.0,1610612752.0,New York Knicks,1.0,5.0,57.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-34.0,6.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,232.0,1628973.0,1610612752.0,New York Knicks,2.0,4.0,9.0,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,54.0,63.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,236.0,1628973.0,1610612752.0,New York Knicks,2.0,3.0,36.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,22.0,62.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,249.0,1628973.0,1610612752.0,New York Knicks,2.0,3.0,5.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-129.0,226.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,255.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,1.0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-75.0,21.0,1.0,0.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,321.0,1628973.0,1610612752.0,New York Knicks,3.0,7.0,56.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-92.0,95.0,1.0,0.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,330.0,1628973.0,1610612752.0,New York Knicks,3.0,6.0,57.0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,25.0,168.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,333.0,1628973.0,1610612752.0,New York Knicks,3.0,6.0,36.0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-5.0,17.0,1.0,1.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,353.0,1628973.0,1610612752.0,New York Knicks,3.0,5.0,11.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-20.0,157.0,1.0,0.0,BOS,NYK,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400061,359.0,1628973.0,1610612752.0,New York Knicks,3.0,4.0,29.0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,87.0,63.0,1.0,1.0,BOS,NYK,BOS
